event_id,year,month,event_type,country,region,deaths,people_affected,damage_million_usd,duration_days,area_km2,is_billion_dollar_event
EV000951,1983,7,Wildfire,SI,Europe,8,142691,76.5,5,6666,0
EV002173,1983,7,Heatwave,PK,Asia,1000,107838,40.3,3,11349,0
EV002866,1983,7,Hurricane,GH,Africa,43,80445,4906.1,7,2626,1
EV003642,1983,7,Hurricane,ES,Europe,15,413507,7780.2,5,1065,1
EV003825,1983,7,Flood,AO,Africa,33,109506,626.3,7,3571,0
EV003886,1983,7,Wildfire,MD,Europe,6,12223,3812.7,3,2620,1
EV004302,1983,7,Tornado,CF,Africa,11,23630,221.0,7,41510,0
EV002831,1983,8,Drought,TJ,Asia,3,201486,341.4,5,1947,0
EV003273,1983,8,Hurricane,CO,SouthAmerica,337,30087,4384.0,2,2085,1
EV003683,1983,8,Drought,PK,Asia,18,681296,574.7,14,9570,0
EV003783,1983,8,Drought,AR,SouthAmerica,8,572633,1125.4,12,92,1
EV003816,1983,8,Wildfire,MH,Oceania,10,70344,1314.1,8,29802,1
EV003906,1983,8,Heatwave,BT,Asia,98,273048,92.9,13,38,0
EV000316,1983,9,Drought,SD,Africa,9,8856124,414.6,20,367,0
EV001327,1983,9,Flood,PG,Oceania,307,128646,358.3,4,15961,0
EV001412,1983,9,Hurricane,FJ,Oceania,82,485561,1462.0,5,176,1
EV002091,1983,9,Wildfire,ID,Asia,6,90641,997.3,12,285,0
EV002365,1983,9,Flood,MV,Asia,230,296672,1693.1,7,4033,1
EV002821,1983,9,Drought,MA,Africa,3,430519,643.4,7,10485,0
EV004175,1983,9,Flood,SZ,Africa,31,19073,1266.6,13,2451,1
EV000997,1983,10,Hurricane,MG,Africa,44,193364,8320.8,8,92,1
EV001149,1983,10,Hurricane,XK,Europe,96,743842,567.2,5,3597,0
EV001680,1983,10,Flood,BD,Asia,414,155358,102.3,15,14669,0
EV001714,1983,10,Hurricane,MM,Asia,34,26597,10609.0,8,8591,1
EV002431,1983,10,Flood,BY,Europe,66,448330,263.2,39,12831,0
EV002459,1983,10,Flood,DJ,Africa,444,142999,367.3,19,7373,0
EV002538,1983,10,Heatwave,WS,Oceania,171,60176,154.2,4,5522,0
EV003853,1983,10,Drought,GW,Africa,15,551170,1126.9,3,17152,1
EV004014,1983,10,Drought,NE,Africa,19,3499185,3629.5,6,3740,1
EV000511,1983,11,Heatwave,HR,Europe,328,95094,99.2,4,14923,0
EV000529,1983,11,Hurricane,MV,Asia,90,289750,1661.2,4,3783,1
EV001785,1983,11,Hurricane,PT,Europe,36,255838,1755.8,3,5234,1
EV002374,1983,11,Wildfire,ZA,Africa,11,143695,209.2,2,732,0
EV002816,1983,11,Heatwave,GH,Africa,97,212144,803.6,4,14817,0
EV002951,1983,11,Heatwave,CN,Asia,201,101171,398.3,12,12660,0
EV003640,1983,11,Flood,TD,Africa,8,114760,542.0,16,6015,0
EV003729,1983,11,Heatwave,MA,Africa,403,62893,459.6,2,20622,0
EV004441,1983,11,Heatwave,SL,Africa,133,127119,171.9,17,518,0
EV000436,1983,12,Heatwave,TH,Asia,269,116537,31.0,15,620,0
EV000695,1983,12,Tornado,SE,Europe,37,2250,119.2,3,891,0
EV001417,1983,12,Heatwave,NL,Europe,4068,67680,225.8,7,5039,0
EV002585,1983,12,Flood,HR,Europe,187,311428,721.7,3,20780,0
EV002837,1983,12,Flood,PK,Asia,41,23711,465.8,2,1349,0
EV003528,1983,12,Flood,DE,Europe,4,109400,21.1,11,1118,0
EV004392,1983,12,Flood,AL,Europe,20,170198,362.4,12,15128,0
EV000148,1984,1,Wildfire,JP,Asia,5,41655,576.5,11,479,0
EV000860,1984,1,Flood,BW,Africa,178,61802,253.1,4,3547,0
EV001091,1984,1,Wildfire,MA,Africa,27,69319,431.5,4,6625,0
EV001155,1984,1,Flood,PH,Asia,160,329466,170.9,9,3387,0
EV001226,1984,1,Wildfire,MG,Africa,22,44442,5988.3,1,4217,1
EV001726,1984,1,Drought,GN,Africa,4,249500,2484.0,11,9401,1
EV001889,1984,1,Blizzard,MX,NorthAmerica,11,42731,409.2,4,464,0
EV001918,1984,1,Wildfire,TH,Asia,284,26415,61.4,10,756,0
EV001973,1984,1,Heatwave,GB,Europe,144,328976,1386.8,1,501,1
EV002276,1984,1,Hurricane,MV,Asia,44,192933,308.0,8,48,0
EV002807,1984,1,Flood,RO,Europe,260,44326,470.2,4,2891,0
EV002930,1984,1,Drought,PL,Europe,7,863455,149.8,6,4931,0
EV002994,1984,1,Flood,FJ,Oceania,361,60575,3118.2,12,217,1
EV003116,1984,1,Heatwave,KH,Asia,105,176288,260.4,4,193,0
EV003949,1984,1,Heatwave,BG,Europe,544,135269,72.3,9,1039,0
EV004021,1984,1,Heatwave,UA,Europe,132,313036,137.0,4,10019,0
EV004023,1984,1,Flood,WS,Oceania,301,159344,453.0,6,56676,0
EV004428,1984,1,Heatwave,TL,Asia,372,188039,51.2,6,9143,0
EV000269,1984,2,Heatwave,EG,Africa,470,116327,543.1,7,4551,0
EV000499,1984,2,Cyclone,ER,Africa,171,355313,1533.8,10,1406,1
EV000634,1984,2,Heatwave,KE,Africa,188,121365,231.5,7,534,0
EV001118,1984,2,Drought,EE,Europe,61,251665,477.0,1,26050,0
EV002343,1984,2,Tornado,ST,Africa,5,10709,130.4,18,5997,0
EV003497,1984,2,Drought,GA,Africa,8,1305476,1111.0,8,987,1
EV003712,1984,2,Blizzard,IE,Europe,6,95941,730.7,6,819,0
EV003945,1984,2,Blizzard,SS,Africa,26,51132,279.5,2,907,0
EV000267,1984,3,Flood,ST,Africa,421,36682,773.7,5,7728,0
EV000413,1984,3,Heatwave,DK,Europe,969,21541,24.9,14,6065,0
EV000689,1984,3,Flood,SN,Africa,40,166910,921.3,11,27609,0
EV000819,1984,3,Hurricane,JP,Asia,83,99338,2317.8,6,613,1
EV001223,1984,3,Heatwave,EC,SouthAmerica,250,229662,180.8,2,13098,0
EV001280,1984,3,Blizzard,EE,Europe,15,52042,394.3,7,4050,0
EV001696,1984,3,Flood,XK,Europe,382,55063,195.3,2,23553,0
EV002302,1984,3,Flood,MD,Europe,116,401138,1638.6,4,10277,1
EV002334,1984,3,Wildfire,NG,Africa,3,76185,2086.7,5,6573,1
EV003081,1984,3,Drought,TV,Oceania,0,726866,136.4,10,2125,0
EV003225,1984,3,Flood,SO,Africa,78,341867,632.9,16,550,0
EV003990,1984,3,Tornado,MZ,Africa,64,4167,98.2,12,875,0
EV000108,1984,4,Heatwave,KE,Africa,290,25562,61.9,8,1663,0
EV000614,1984,4,Hurricane,MD,Europe,177,466382,648.5,4,4969,0
EV000694,1984,4,Wildfire,MX,NorthAmerica,5,36931,182.6,4,1361,0
EV000889,1984,4,Flood,CD,Africa,112,1020097,230.7,9,6707,0
EV003177,1984,4,Tornado,PY,SouthAmerica,6,11645,613.0,6,1796,0
EV003193,1984,4,Wildfire,AM,Asia,8,21237,2094.0,5,879,1
EV003283,1984,4,Flood,BT,Asia,42,747781,290.9,8,7034,0
EV003425,1984,4,Heatwave,MA,Africa,5233,67301,206.3,5,12189,0
EV003870,1984,4,Flood,NG,Africa,51,83672,1620.3,4,10165,1
EV003971,1984,4,Heatwave,SS,Africa,240,328010,43.3,14,1395,0
EV000154,1984,5,Drought,CZ,Europe,152,702419,1080.8,5,197,1
EV000248,1984,5,Flood,ZW,Africa,106,320836,32.6,6,24843,0
EV001381,1984,5,Heatwave,SD,Africa,319,139267,400.5,6,663,0
EV002391,1984,5,Drought,MY,Asia,47,2706387,214.0,3,809,0
EV002562,1984,5,Drought,IS,Europe,2,543338,521.8,11,3933,0
EV003606,1984,5,Drought,MV,Asia,14,1696506,267.6,12,1356,0
EV003887,1984,5,Flood,BW,Africa,290,161902,9285.9,5,4359,1
EV004179,1984,5,Wildfire,PY,SouthAmerica,8,66937,969.5,13,4342,0
EV004191,1984,5,Flood,HU,Europe,460,108549,153.0,10,1863,0
EV000484,1984,6,Hurricane,BW,Africa,59,284856,825.8,7,318,0
EV000541,1984,6,Blizzard,ST,Africa,56,33508,24.4,9,686,0
EV000729,1984,6,Drought,MK,Europe,7,209095,124.0,4,4972,0
EV001204,1984,6,Wildfire,NO,Europe,0,124995,1067.4,9,1995,1
EV001613,1984,6,Wildfire,ID,Asia,27,114643,735.0,5,1553,0
EV002230,1984,6,Drought,SD,Africa,4,773602,336.6,8,4720,0
EV003973,1984,6,Tornado,NG,Africa,64,11179,691.4,4,1270,0
EV000212,1984,7,Flood,KE,Africa,71,557277,901.6,6,16720,0
EV000555,1984,7,Drought,RS,Europe,3,433520,932.5,5,26525,0
EV000962,1984,7,Drought,EC,SouthAmerica,3,382456,932.7,4,7049,0
EV001026,1984,7,Blizzard,NZ,Oceania,63,88185,130.3,7,1518,0
EV002952,1984,7,Drought,WS,Oceania,17,346469,86.4,14,560,0
EV003112,1984,7,Flood,JP,Asia,96,111897,2112.1,3,301,1
EV000143,1984,8,Blizzard,ET,Africa,17,134478,16.6,5,6779,0
EV000910,1984,8,Wildfire,NZ,Oceania,3,70731,340.6,4,11064,0
EV001667,1984,8,Flood,MH,Oceania,47,288257,237.3,5,6965,0
EV002765,1984,8,Blizzard,ZA,Africa,3,36397,278.2,2,2840,0
EV002974,1984,8,Flood,FI,Europe,139,197641,530.6,10,1483,0
EV003274,1984,8,Wildfire,SD,Africa,60,79811,565.8,4,53177,0
EV003374,1984,8,Drought,NL,Europe,31,1462896,103.8,11,2036,0
EV003704,1984,8,Flood,MX,NorthAmerica,139,58489,290.2,4,8786,0
EV003794,1984,8,Wildfire,PK,Asia,27,13653,856.0,17,2437,0
EV003844,1984,8,Flood,PG,Oceania,117,27794,109.2,5,32978,0
EV004081,1984,8,Heatwave,DK,Europe,252,94036,448.9,5,868,0
EV000077,1984,9,Flood,TV,Oceania,132,400701,563.1,15,2323,0
EV000347,1984,9,Heatwave,ZM,Africa,217,14230,359.4,3,3587,0
EV000763,1984,9,Hurricane,SG,Asia,34,539790,9747.9,6,434,1
EV000955,1984,9,Flood,GR,Europe,87,140203,1795.8,8,728,1
EV001050,1984,9,Flood,UA,Europe,3,254522,841.9,3,1568,0
EV001798,1984,9,Flood,BT,Asia,52,1105021,458.5,21,918,0
EV001962,1984,9,Wildfire,LT,Europe,11,61922,648.6,21,1493,0
EV003060,1984,9,Flood,VU,Oceania,92,1187738,501.8,10,22178,0
EV003724,1984,9,Flood,HR,Europe,62,238643,246.0,8,1599,0
EV003986,1984,9,Heatwave,ER,Africa,120,216142,704.5,6,3432,0
EV000023,1984,10,Flood,VN,Asia,57,166856,176.7,2,14954,0
EV001123,1984,10,Heatwave,EG,Africa,716,144597,706.4,13,1364,0
EV001219,1984,10,Blizzard,MK,Europe,28,154139,124.3,2,320,0
EV001502,1984,10,Wildfire,CA,NorthAmerica,36,120100,3815.0,14,4495,1
EV001834,1984,10,Flood,RS,Europe,179,136953,325.5,5,12509,0
EV001897,1984,10,Hurricane,NR,Oceania,221,760335,1644.4,3,4135,1
EV003464,1984,10,Hurricane,TM,Asia,19,140957,1088.0,6,2322,1
EV004365,1984,10,Tornado,PL,Europe,11,16439,52.5,8,657,0
EV000244,1984,11,Drought,FR,Europe,27,787518,1824.5,3,1711,1
EV000341,1984,11,Wildfire,NA,Africa,117,16660,1410.1,60,17003,1
EV000441,1984,11,Flood,ID,Asia,6,45144,154.5,3,1860,0
EV001388,1984,11,Flood,TW,Asia,60,118711,233.8,4,8017,0
EV003012,1984,11,Flood,BF,Africa,103,61647,736.1,6,280,0
EV003498,1984,11,Flood,JP,Asia,168,185327,1707.1,13,2570,1
EV004058,1984,11,Drought,ZA,Africa,11,312333,329.8,2,1575,0
EV004178,1984,11,Hurricane,SN,Africa,339,35347,2211.7,9,6673,1
EV002371,1984,12,Drought,TR,Asia,14,847008,17674.9,12,7491,1
EV002515,1984,12,Wildfire,VE,SouthAmerica,5,11373,848.7,21,53477,0
EV002601,1984,12,Heatwave,AS,Oceania,207,92329,877.1,8,4959,0
EV004089,1984,12,Tornado,ME,Europe,3,34832,337.4,7,5516,0
EV001012,1985,1,Hurricane,TL,Asia,97,88525,50651.8,2,284,1
EV001319,1985,1,Flood,IN,Asia,50,93009,2824.5,1,8255,1
EV001355,1985,1,Flood,HR,Europe,75,216718,976.7,7,502,0
EV002307,1985,1,Drought,PT,Europe,14,327710,1975.3,2,8654,1
EV003126,1985,1,Heatwave,BD,Asia,94,47720,33.8,2,152,0
EV003426,1985,1,Flood,BO,SouthAmerica,9,202844,362.6,6,2120,0
EV003671,1985,1,Hurricane,NR,Oceania,274,226615,1527.3,8,1613,1
EV003715,1985,1,Heatwave,RU,Europe,136,84822,151.0,6,47334,0
EV003718,1985,1,Heatwave,BN,Asia,133,68625,85.5,2,3895,0
EV003978,1985,1,Flood,ID,Asia,157,78931,679.1,3,191126,0
EV004233,1985,1,Drought,IR,Asia,24,5454039,1520.9,4,108611,1
EV004277,1985,1,Blizzard,RS,Europe,17,162254,1494.1,6,16188,1
EV000988,1985,2,Flood,CH,Europe,96,680714,3017.4,46,10859,1
EV001109,1985,2,Drought,GE,Asia,3,1357880,1738.3,6,1573,1
EV001920,1985,2,Heatwave,AL,Europe,1380,536699,173.4,3,1860,0
EV002202,1985,2,Flood,GQ,Africa,26,322167,1938.2,4,941,1
EV002406,1985,2,Wildfire,CA,NorthAmerica,7,219782,110.6,3,1232,0
EV002647,1985,2,Flood,SD,Africa,523,212870,247.0,13,369,0
EV002863,1985,2,Flood,DE,Europe,42,205916,540.0,7,439,0
EV002958,1985,2,Tornado,ME,Europe,6,17103,661.3,4,5790,0
EV003096,1985,2,Drought,CL,SouthAmerica,26,252646,2313.6,7,2937,1
EV003455,1985,2,Flood,GA,Africa,174,53778,868.5,3,816,0
EV003877,1985,2,Drought,AS,Oceania,111,575627,264.7,11,113748,0
EV000129,1985,3,Flood,CN,Asia,123,70313,190.1,11,1865,0
EV000554,1985,3,Wildfire,TN,Africa,10,47820,262.6,1,5784,0
EV001093,1985,3,Drought,ID,Asia,20,357476,236.1,25,3069,0
EV001452,1985,3,Heatwave,NG,Africa,362,39865,31.8,3,823,0
EV002061,1985,3,Heatwave,TJ,Asia,314,67384,382.1,3,670,0
EV002214,1985,3,Flood,BR,SouthAmerica,33,167253,271.0,5,7684,0
EV002382,1985,3,Heatwave,SD,Africa,565,57351,353.5,7,16455,0
EV002506,1985,3,Flood,WS,Oceania,379,178228,245.6,14,1808,0
EV003736,1985,3,Flood,GE,Asia,123,89962,878.9,2,1982,0
EV003802,1985,3,Drought,MV,Asia,0,616106,432.2,2,453,0
EV004235,1985,3,Flood,AO,Africa,141,672922,1076.9,2,3043,1
EV004324,1985,3,Drought,AR,SouthAmerica,3,2248525,2234.7,8,2492,1
EV004472,1985,3,Drought,GB,Europe,10,245646,3952.4,4,958,1
EV000372,1985,4,Drought,BG,Europe,16,728632,476.2,3,70579,0
EV002943,1985,4,Hurricane,RU,Europe,8,174724,828.9,11,502,0
EV003029,1985,4,Heatwave,TZ,Africa,521,199997,35.1,6,10406,0
EV003063,1985,4,Drought,SG,Asia,2,949201,978.8,14,7632,0
EV003987,1985,4,Hurricane,TL,Asia,394,1012243,1640.1,6,14869,1
EV004417,1985,4,Cyclone,AM,Asia,256,651442,5885.7,7,1102,1
EV000276,1985,5,Heatwave,LT,Europe,500,29599,88.1,3,99471,0
EV000544,1985,5,Flood,GR,Europe,13,167604,130.4,4,8523,0
EV000563,1985,5,Flood,SN,Africa,9,218441,1037.9,5,1151,1
EV000608,1985,5,Wildfire,TD,Africa,2,112453,1325.4,12,1938,1
EV000720,1985,5,Blizzard,MM,Asia,30,67904,323.9,6,2866,0
EV001297,1985,5,Hurricane,ZM,Africa,25,49667,4820.8,2,979573,1
EV001548,1985,5,Hurricane,CG,Africa,381,463239,20727.0,8,15095,1
EV001558,1985,5,Heatwave,KE,Africa,33,49760,285.2,5,2633,0
EV001570,1985,5,Flood,MZ,Africa,444,192311,3686.1,8,19546,1
EV001780,1985,5,Hurricane,GW,Africa,59,403344,4195.2,4,4123,1
EV002694,1985,5,Wildfire,GH,Africa,63,9886,363.2,2,783,0
EV002830,1985,5,Heatwave,ZA,Africa,80,172997,68.9,5,571,0
EV002848,1985,5,Flood,AS,Oceania,297,555706,143.7,9,917,0
EV003709,1985,5,Wildfire,TL,Asia,5,390669,5998.4,4,2950,1
EV004161,1985,5,Heatwave,LR,Africa,442,111916,175.6,3,1030,0
EV000192,1985,6,Tornado,EG,Africa,19,3222,97.0,3,620,0
EV000536,1985,6,Heatwave,NP,Asia,151,66407,30.5,8,683,0
EV001153,1985,6,Flood,BO,SouthAmerica,107,149508,181.3,6,4609,0
EV001639,1985,6,Flood,GW,Africa,224,152990,71.1,14,852,0
EV001695,1985,6,Heatwave,SB,Oceania,84,22631,761.3,31,253,0
EV002887,1985,6,Flood,VN,Asia,236,1453794,800.9,4,2184,0
EV003142,1985,6,Wildfire,EG,Africa,26,137250,2352.6,6,2295,1
EV003722,1985,6,Heatwave,ZA,Africa,499,53290,19.9,13,262,0
EV003812,1985,6,Hurricane,RS,Europe,243,127901,16377.0,3,652,1
EV004230,1985,6,Wildfire,UG,Africa,120,39904,1104.6,8,2672,1
EV001457,1985,7,Flood,FM,Oceania,266,98817,1113.0,2,2043,1
EV002976,1985,7,Flood,TV,Oceania,793,479760,93.6,6,1215,0
EV003407,1985,7,Blizzard,CF,Africa,13,43695,34.9,6,1015,0
EV001992,1985,8,Drought,ME,Europe,20,597965,217.8,14,3002,0
EV002346,1985,8,Cyclone,SI,Europe,437,430667,1044.4,4,7992,1
EV003280,1985,8,Flood,GQ,Africa,140,357588,629.5,5,5795,0
EV003313,1985,8,Wildfire,HK,Asia,18,58255,4547.7,7,4361,1
EV003705,1985,8,Flood,SD,Africa,143,107933,2766.1,8,4015,1
EV004205,1985,8,Flood,JP,Asia,79,140581,20.6,4,360,0
EV000220,1985,9,Hurricane,PY,SouthAmerica,7,241494,25820.3,1,432,1
EV000329,1985,9,Cyclone,PG,Oceania,17,26867,730.4,3,9012,0
EV000370,1985,9,Flood,MG,Africa,761,156498,869.6,6,707,0
EV001310,1985,9,Hurricane,KR,Asia,132,137260,14813.9,2,6177,1
EV002492,1985,9,Flood,AF,Asia,368,266092,862.4,2,963,0
EV002510,1985,9,Tornado,AT,Europe,25,16251,537.0,7,1969,0
EV002529,1985,9,Drought,AT,Europe,2,734312,119.2,5,5006,0
EV003181,1985,9,Tornado,KH,Asia,5,33913,508.6,5,7874,0
EV001115,1985,10,Flood,VE,SouthAmerica,1043,212149,1137.2,4,512,1
EV001544,1985,10,Blizzard,PT,Europe,4,19993,7.1,9,5128,0
EV001972,1985,10,Drought,NL,Europe,98,4295316,429.8,8,13590,0
EV002024,1985,10,Tornado,TR,Asia,25,7248,1084.4,4,640,1
EV002099,1985,10,Heatwave,ZA,Africa,46,170621,233.7,6,10576,0
EV002195,1985,10,Heatwave,PL,Europe,96,31996,142.2,5,1024,0
EV002213,1985,10,Flood,VE,SouthAmerica,116,758068,317.0,3,14789,0
EV003102,1985,10,Drought,MX,NorthAmerica,7,1242982,9145.1,15,1850,1
EV003228,1985,10,Hurricane,LR,Africa,80,300447,9563.6,7,2313,1
EV003418,1985,10,Wildfire,VE,SouthAmerica,20,14567,5099.2,5,651,1
EV003790,1985,10,Drought,CF,Africa,32,427624,309.7,4,1547,0
EV004344,1985,10,Wildfire,SE,Europe,4,44035,1017.9,14,1539,1
EV002186,1985,11,Heatwave,EG,Africa,509,164973,343.4,4,26339,0
EV003311,1985,11,Flood,AT,Europe,68,440607,265.5,4,351,0
EV000425,1985,12,Drought,FR,Europe,17,2344674,1509.5,2,1096,1
EV001340,1985,12,Flood,CI,Africa,274,152765,397.7,13,12449,0
EV002149,1985,12,Wildfire,NL,Europe,14,59704,529.8,4,7380,0
EV002548,1985,12,Flood,EE,Europe,49,284349,309.6,10,8702,0
EV003260,1985,12,Tornado,DE,Europe,6,33316,208.0,18,9648,0
EV003922,1985,12,Tornado,NL,Europe,5,15026,177.4,1,6513,0
EV000363,1986,1,Wildfire,BN,Asia,19,31415,907.8,5,9888,0
EV000524,1986,1,Drought,UG,Africa,7,1207495,134.2,17,41370,0
EV000654,1986,1,Flood,MY,Asia,163,140067,313.6,12,3972,0
EV000856,1986,1,Heatwave,BY,Europe,346,74546,419.9,6,2460,0
EV002449,1986,1,Heatwave,AR,SouthAmerica,30,8558,232.0,6,112,0
EV002578,1986,1,Hurricane,TD,Africa,29,521481,85.3,2,1904,0
EV002890,1986,1,Tornado,GB,Europe,136,13981,263.0,3,730,0
EV003369,1986,1,Wildfire,BO,SouthAmerica,58,375608,1303.6,3,2702,1
EV003552,1986,1,Flood,LR,Africa,168,106231,551.9,2,11765,0
EV004377,1986,1,Drought,GA,Africa,66,3556544,259.7,1,825,0
EV000215,1986,2,Flood,TO,Oceania,403,117517,788.3,3,16200,0
EV000301,1986,2,Tornado,AZ,Asia,157,15122,997.6,17,418,0
EV001762,1986,2,Wildfire,CN,Asia,2,237998,2034.0,21,15847,1
EV001800,1986,2,Drought,SE,Europe,13,1744324,451.3,4,22570,0
EV002421,1986,2,Flood,MK,Europe,63,50605,867.0,4,1818,0
EV003215,1986,2,Wildfire,FM,Oceania,6,107627,168.0,17,646,0
EV004078,1986,2,Tornado,CH,Europe,18,5091,23.5,6,415,0
EV004343,1986,2,Flood,TV,Oceania,562,72911,1109.4,5,7324,1
EV000289,1986,3,Flood,PE,SouthAmerica,514,428579,570.4,3,532,0
EV000452,1986,3,Flood,BG,Europe,120,217037,1835.7,11,1737,1
EV000918,1986,3,Hurricane,MK,Europe,37,550728,6761.1,4,3461,1
EV001244,1986,3,Drought,SE,Europe,11,424724,592.8,18,110859,0
EV001787,1986,3,Heatwave,LR,Africa,890,241404,111.2,3,45900,0
EV002144,1986,3,Hurricane,KR,Asia,134,108893,1525.7,10,12707,1
EV002518,1986,3,Wildfire,KR,Asia,30,103733,1774.1,10,32233,1
EV002732,1986,3,Flood,TO,Oceania,357,119290,50.9,3,11487,0
EV002745,1986,3,Flood,ME,Europe,20,238882,1064.3,9,3142,1
EV002900,1986,3,Tornado,GE,Asia,7,7290,206.1,13,2019,0
EV003037,1986,3,Flood,TL,Asia,44,150248,1103.5,1,6935,1
EV003393,1986,3,Blizzard,MD,Europe,3,10465,210.5,3,2248,0
EV000268,1986,4,Hurricane,AS,Oceania,19,111142,1053.1,9,2622,1
EV001085,1986,4,Drought,BG,Europe,9,443914,1698.9,2,19994,1
EV002038,1986,4,Flood,ZA,Africa,67,228043,1974.8,27,12407,1
EV002734,1986,4,Hurricane,DE,Europe,912,215929,1985.3,3,33825,1
EV003401,1986,4,Wildfire,NA,Africa,7,16774,453.4,35,804,0
EV003779,1986,4,Heatwave,WS,Oceania,123,42243,18.6,8,1273,0
EV004379,1986,4,Wildfire,PK,Asia,8,38875,321.0,14,257,0
EV000571,1986,5,Heatwave,ET,Africa,311,495104,72.6,4,5305,0
EV000946,1986,5,Flood,FJ,Oceania,96,75124,2168.4,3,6376,1
EV001247,1986,5,Flood,IS,Europe,288,471552,330.9,4,1097,0
EV001540,1986,5,Flood,RU,Europe,82,401580,382.3,7,796,0
EV001792,1986,5,Cyclone,NL,Europe,39,175402,1489.8,15,1075,1
EV002162,1986,5,Flood,NZ,Oceania,255,75319,709.6,13,3055,0
EV002788,1986,5,Tornado,LR,Africa,3,12219,1615.7,6,21667,1
EV002860,1986,5,Wildfire,AM,Asia,7,29625,967.4,5,787,0
EV004019,1986,5,Flood,TJ,Asia,103,535385,773.5,4,787,0
EV000279,1986,6,Drought,CO,SouthAmerica,19,2514734,192.4,4,434,0
EV000744,1986,6,Drought,HK,Asia,5,570731,1071.3,11,562,1
EV002606,1986,6,Hurricane,ES,Europe,55,205401,3540.9,8,1634,1
EV002878,1986,6,Hurricane,BR,SouthAmerica,112,499680,10181.0,20,4136,1
EV002965,1986,6,Heatwave,MH,Oceania,482,43448,313.9,23,3179,0
EV003143,1986,6,Flood,JP,Asia,173,92531,448.2,1,4777,0
EV004032,1986,6,Wildfire,NO,Europe,6,90242,1382.3,2,569,1
EV001353,1986,7,Tornado,FI,Europe,34,8028,180.5,25,6268,0
EV003244,1986,7,Flood,CO,SouthAmerica,35,294766,707.8,12,3559,0
EV003813,1986,7,Hurricane,IR,Asia,43,2592126,3178.2,32,240,1
EV004485,1986,7,Flood,AT,Europe,167,175897,1194.3,8,2176,1
EV001277,1986,8,Cyclone,MM,Asia,226,382090,2087.6,3,10782,1
EV001829,1986,8,Hurricane,CL,SouthAmerica,320,1301985,585.6,2,8489,0
EV002254,1986,8,Wildfire,ST,Africa,64,89864,944.1,11,7925,0
EV002654,1986,8,Hurricane,MZ,Africa,17,517922,2957.2,6,95,1
EV003209,1986,8,Flood,BN,Asia,74,26851,748.7,2,12767,0
EV003795,1986,8,Heatwave,GE,Asia,23,36173,958.9,7,1797,0
EV004006,1986,8,Heatwave,NO,Europe,227,105632,251.3,7,2427,0
EV004385,1986,8,Wildfire,PH,Asia,11,111337,307.8,6,3165,0
EV000777,1986,9,Flood,TR,Asia,245,420155,895.4,10,2292,0
EV001430,1986,9,Heatwave,EG,Africa,804,375364,59.7,1,1938,0
EV001573,1986,9,Heatwave,KG,Asia,1044,193514,179.2,2,1743,0
EV001591,1986,9,Drought,BW,Africa,171,1367093,80.5,3,1165,0
EV002395,1986,9,Wildfire,ME,Europe,6,301285,1135.2,11,8398,1
EV004101,1986,9,Drought,MN,Asia,42,473863,746.8,12,40491,0
EV000836,1986,10,Heatwave,ZA,Africa,186,47803,288.9,3,148,0
EV002550,1986,10,Flood,BE,Europe,18,220679,1299.2,41,7884,1
EV002941,1986,10,Flood,NL,Europe,24,62516,96.7,7,3407,0
EV003690,1986,10,Heatwave,GA,Africa,72,48533,254.9,13,1285,0
EV003814,1986,10,Flood,NG,Africa,116,321450,510.6,3,10484,0
EV003843,1986,10,Wildfire,BE,Europe,34,230265,539.7,10,21547,0
EV004094,1986,10,Flood,TH,Asia,24,114659,711.8,4,533,0
EV004388,1986,10,Flood,AF,Asia,7,493039,1805.8,3,3056,1
EV004396,1986,10,Heatwave,IR,Asia,1158,122617,279.1,18,27491,0
EV000041,1986,11,Drought,ES,Europe,56,417769,966.6,1,2713,0
EV000801,1986,11,Tornado,TN,Africa,3,2943,307.8,4,6891,0
EV000902,1986,11,Drought,MV,Asia,21,947392,331.9,3,11588,0
EV001087,1986,11,Wildfire,KI,Oceania,25,49839,4395.1,10,2349,1
EV001419,1986,11,Flood,PK,Asia,296,1040253,574.5,5,15032,0
EV001488,1986,11,Drought,GN,Africa,16,368224,135.8,5,12979,0
EV001521,1986,11,Drought,BF,Africa,2,3609059,535.7,13,1717,0
EV002458,1986,11,Drought,BT,Asia,10,670363,884.5,2,9227,0
EV003067,1986,11,Flood,NE,Africa,5,705916,172.9,5,186,0
EV004298,1986,11,Hurricane,TN,Africa,473,113646,10316.3,19,14552,1
EV004443,1986,11,Drought,HU,Europe,15,245348,137.6,1,3516,0
EV001174,1986,12,Drought,GB,Europe,5,1177454,202.2,8,6576,0
EV001659,1986,12,Flood,SN,Africa,15,308696,100.1,8,2615,0
EV001669,1986,12,Flood,GN,Africa,6,297072,485.4,11,390,0
EV001957,1986,12,Flood,ML,Africa,64,509445,1084.0,5,4275,1
EV003025,1986,12,Wildfire,BD,Asia,1,17727,548.4,3,117491,0
EV003235,1986,12,Drought,FM,Oceania,5,1482469,224.7,10,163,0
EV004015,1986,12,Drought,MN,Asia,17,1730624,1060.7,5,2950,1
EV004139,1986,12,Drought,ET,Africa,5,850491,166.0,4,1409,0
EV004461,1986,12,Flood,GA,Africa,74,238181,235.2,10,2164,0
